(20888	1	24021)	(24021	3	20888)
(29040	1	31276)	(31276	3	29040)
(22494	1	32387)	(32387	3	22494)
(6459	1	14061)	(14061	3	6459)
(23236	1	3732)	(3732	3	23236)
(5894	1	6833)	(6833	3	5894)
(21673	1	2131)	(2131	3	21673)
(30181	1	35791)	(35791	3	30181)
(35857	1	6438)	(6438	3	35857)
(48	1	26720)	(26720	3	48)
(1040	1	20582)	(20582	3	1040)
(14232	1	27778)	(27778	3	14232)
(10064	1	38413)	(38413	3	10064)
(11158	1	12930)	(12930	3	11158)
(18235	1	20263)	(20263	3	18235)
(7300	1	37777)	(37777	3	7300)
(30960	1	20476)	(20476	3	30960)
(36186	1	4827)	(4827	3	36186)
(19023	1	21839)	(21839	3	19023)
(14190	1	37812)	(37812	3	14190)
(3146	1	30243)	(30243	3	3146)
(24702	1	9919)	(9919	3	24702)
(3609	1	7558)	(7558	3	3609)
(8581	1	11674)	(11674	3	8581)
(24964	1	10502)	(10502	3	24964)
(27836	1	12886)	(12886	3	27836)
(36883	1	29543)	(29543	3	36883)
(40822	1	35683)	(35683	3	40822)
(20771	1	39354)	(39354	3	20771)
(24370	1	28364)	(28364	3	24370)
(767	1	8663)	(8663	3	767)
(184	1	30923)	(30923	3	184)
(3477	1	34977)	(34977	3	3477)
(15717	1	35791)	(35791	3	15717)
(31195	1	33593)	(33593	3	31195)
(38129	1	38847)	(38847	3	38129)
(30156	1	3810)	(3810	3	30156)
(30053	1	26265)	(26265	3	30053)
(22641	1	8710)	(8710	3	22641)
(20871	1	13456)	(13456	3	20871)
(34226	1	18209)	(18209	3	34226)
(39221	1	23759)	(23759	3	39221)
(22043	1	9615)	(9615	3	22043)
(10166	1	5893)	(5893	3	10166)
(17118	1	10561)	(10561	3	17118)
(16588	1	17179)	(17179	3	16588)
(20023	1	5579)	(5579	3	20023)
(12025	1	27017)	(27017	3	12025)
(27541	1	15974)	(15974	3	27541)
(19666	1	960)	(960	3	19666)
(13647	1	39954)	(39954	3	13647)
(11590	1	5313)	(5313	3	11590)
(17618	1	12878)	(12878	3	17618)
(19609	1	31276)	(31276	3	19609)
(38702	1	30023)	(30023	3	38702)
(38133	1	7597)	(7597	3	38133)
(25400	1	17707)	(17707	3	25400)
(4550	1	40583)	(40583	3	4550)
(4777	1	40804)	(40804	3	4777)
(28529	1	29605)	(29605	3	28529)
(2494	1	790)	(790	3	2494)
(20833	1	24827)	(24827	3	20833)
(18568	1	6981)	(6981	3	18568)
(25188	1	30234)	(30234	3	25188)
(6278	1	10568)	(10568	3	6278)
(15265	1	34626)	(34626	3	15265)
(17594	1	456)	(456	3	17594)
(30404	1	11837)	(11837	3	30404)
(2407	1	4367)	(4367	3	2407)
(8493	1	35569)	(35569	3	8493)
(33782	1	29451)	(29451	3	33782)
(32622	1	40105)	(40105	3	32622)
(1367	1	17896)	(17896	3	1367)
(39249	1	18551)	(18551	3	39249)
(30996	1	16426)	(16426	3	30996)
(9836	1	15476)	(15476	3	9836)
(33595	1	14444)	(14444	3	33595)
(16881	1	29848)	(29848	3	16881)
(29762	1	5675)	(5675	3	29762)
(3820	1	13590)	(13590	3	3820)
(31818	1	2465)	(2465	3	31818)
(19817	1	11833)	(11833	3	19817)
(27236	1	5216)	(5216	3	27236)
(35486	1	2927)	(2927	3	35486)
(12287	1	20537)	(20537	3	12287)
(32824	1	10663)	(10663	3	32824)
(30661	1	31316)	(31316	3	30661)
(4271	1	16396)	(16396	3	4271)
(28076	1	6048)	(6048	3	28076)
(38840	1	38966)	(38966	3	38840)
(16159	1	12401)	(12401	3	16159)
(1197	1	28773)	(28773	3	1197)
(9979	1	11346)	(11346	3	9979)
(35858	1	35791)	(35791	3	35858)
(33205	1	10875)	(10875	3	33205)
(13222	1	40917)	(40917	3	13222)
(37212	1	5821)	(5821	3	37212)
(15745	1	33818)	(33818	3	15745)
(588	1	28804)	(28804	3	588)
(17078	1	15064)	(15064	3	17078)
(27327	1	38763)	(38763	3	27327)
(10102	1	24331)	(24331	3	10102)
(37115	1	326)	(326	3	37115)
(20194	1	15460)	(15460	3	20194)
(23241	1	13305)	(13305	3	23241)
(18541	1	31276)	(31276	3	18541)
(37273	1	6165)	(6165	3	37273)
(32637	1	32242)	(32242	3	32637)
(22080	1	24516)	(24516	3	22080)
(15062	1	30697)	(30697	3	15062)
(10756	1	27974)	(27974	3	10756)
(34372	1	7654)	(7654	3	34372)
(16626	1	17883)	(17883	3	16626)
(14227	1	469)	(469	3	14227)
(10534	1	24331)	(24331	3	10534)
(10474	1	35253)	(35253	3	10474)
(5838	1	18962)	(18962	3	5838)
(1596	1	17434)	(17434	3	1596)
(1595	1	12366)	(12366	3	1595)
(1946	1	222)	(222	3	1946)
(4741	1	30099)	(30099	3	4741)
(29005	1	7283)	(7283	3	29005)
(37390	1	17707)	(17707	3	37390)
(1400	1	20618)	(20618	3	1400)
(32400	1	1553)	(1553	3	32400)
(2450	1	24832)	(24832	3	2450)
(8421	1	1165)	(1165	3	8421)
(39962	1	15574)	(15574	3	39962)
(7217	1	34977)	(34977	3	7217)
(22368	1	34029)	(34029	3	22368)
(18680	1	34314)	(34314	3	18680)
(30817	1	29077)	(29077	3	30817)
(29119	1	38473)	(38473	3	29119)
(252	1	4318)	(4318	3	252)
(27833	1	13856)	(13856	3	27833)
(4839	1	27455)	(27455	3	4839)
(4910	1	11169)	(11169	3	4910)
(37722	1	10663)	(10663	3	37722)
(8308	1	35791)	(35791	3	8308)
(27689	1	34428)	(34428	3	27689)
(27840	1	34113)	(34113	3	27840)
(10163	1	13841)	(13841	3	10163)
(30720	1	34472)	(34472	3	30720)
(31133	1	14447)	(14447	3	31133)
(22783	1	8363)	(8363	3	22783)
(15059	1	5478)	(5478	3	15059)
(12035	1	18795)	(18795	3	12035)
(24501	1	39452)	(39452	3	24501)
(33064	1	23272)	(23272	3	33064)
(14762	1	27704)	(27704	3	14762)
(33979	1	36017)	(36017	3	33979)
(21219	1	24805)	(24805	3	21219)
(467	1	34997)	(34997	3	467)
(11598	1	3218)	(3218	3	11598)
(925	1	35055)	(35055	3	925)
(3099	1	33791)	(33791	3	3099)
(27786	1	5585)	(5585	3	27786)
(29524	1	4812)	(4812	3	29524)
(22557	1	23137)	(23137	3	22557)
(25144	1	16995)	(16995	3	25144)
(39573	1	36646)	(36646	3	39573)
(32239	1	22914)	(22914	3	32239)
(9427	1	12916)	(12916	3	9427)
(17883	1	9013)	(9013	3	17883)
(16179	1	5192)	(5192	3	16179)
(6229	1	14716)	(14716	3	6229)
(1166	1	31276)	(31276	3	1166)
(1873	1	3863)	(3863	3	1873)
(32999	1	19999)	(19999	3	32999)
(9227	1	34589)	(34589	3	9227)
(22065	1	25248)	(25248	3	22065)
(22446	1	5374)	(5374	3	22446)
(24793	1	36294)	(36294	3	24793)
(38846	1	3531)	(3531	3	38846)
(482	1	5971)	(5971	3	482)
(15828	1	32055)	(32055	3	15828)
(4625	1	7278)	(7278	3	4625)
(35511	1	10517)	(10517	3	35511)
(5631	1	12442)	(12442	3	5631)
(8036	1	36505)	(36505	3	8036)
(18653	1	35791)	(35791	3	18653)
(37761	1	32046)	(32046	3	37761)
(30571	1	20270)	(20270	3	30571)
(5311	1	27011)	(27011	3	5311)
(4933	1	15064)	(15064	3	4933)
(37066	1	39426)	(39426	3	37066)
(18597	1	22419)	(22419	3	18597)
(12072	1	19486)	(19486	3	12072)
(9534	1	3574)	(3574	3	9534)
(30963	1	5834)	(5834	3	30963)
(21134	1	30661)	(30661	3	21134)
(13336	1	7954)	(7954	3	13336)
(35379	1	29829)	(29829	3	35379)
(27769	1	28455)	(28455	3	27769)
(32355	1	18269)	(18269	3	32355)
(16668	1	6370)	(6370	3	16668)
(14624	1	8640)	(8640	3	14624)
(12492	1	3610)	(3610	3	12492)
(19912	1	3001)	(3001	3	19912)
(3340	1	8258)	(8258	3	3340)
(20887	1	38500)	(38500	3	20887)
(36719	1	1784)	(1784	3	36719)
(8100	1	31276)	(31276	3	8100)
(12914	1	35791)	(35791	3	12914)
(31779	1	11737)	(11737	3	31779)
(22860	1	453)	(453	3	22860)
(16546	1	12383)	(12383	3	16546)
(7812	1	2519)	(2519	3	7812)
(27735	1	21078)	(21078	3	27735)
(18151	1	16615)	(16615	3	18151)
(5036	1	4747)	(4747	3	5036)
(23442	1	8767)	(8767	3	23442)
(19960	1	15872)	(15872	3	19960)
(7420	1	614)	(614	3	7420)
(25317	1	15952)	(15952	3	25317)
(20672	1	13349)	(13349	3	20672)
(39304	1	3145)	(3145	3	39304)
(34835	1	33722)	(33722	3	34835)
(9986	1	36050)	(36050	3	9986)
(2275	1	36182)	(36182	3	2275)
(31446	1	35094)	(35094	3	31446)
(8412	1	30287)	(30287	3	8412)
(32919	1	39112)	(39112	3	32919)
(15816	1	23944)	(23944	3	15816)
(35108	1	31946)	(31946	3	35108)
(17195	1	5273)	(5273	3	17195)
(12372	1	18435)	(18435	3	12372)
(8777	1	30519)	(30519	3	8777)
(26368	1	1723)	(1723	3	26368)
(24171	1	8258)	(8258	3	24171)
(13216	1	11530)	(11530	3	13216)
(22705	1	21243)	(21243	3	22705)
(7267	1	25055)	(25055	3	7267)
(40894	1	31396)	(31396	3	40894)
(7395	1	8863)	(8863	3	7395)
(22560	1	39166)	(39166	3	22560)
(30718	1	34775)	(34775	3	30718)
(35367	1	20070)	(20070	3	35367)
(14401	1	22108)	(22108	3	14401)
(34228	1	19350)	(19350	3	34228)
(33282	1	32215)	(32215	3	33282)
(28921	1	17029)	(17029	3	28921)
(18710	1	36107)	(36107	3	18710)
(14482	1	15673)	(15673	3	14482)
(25530	1	5205)	(5205	3	25530)
(21416	1	40011)	(40011	3	21416)
(23719	1	14447)	(14447	3	23719)
(16992	1	37359)	(37359	3	16992)
(23323	1	22089)	(22089	3	23323)
(15293	1	24331)	(24331	3	15293)
(23001	1	34029)	(34029	3	23001)
(24814	1	20208)	(20208	3	24814)
(16029	1	937)	(937	3	16029)
(19576	1	26121)	(26121	3	19576)
(2195	1	19955)	(19955	3	2195)
(38832	1	38073)	(38073	3	38832)
(5503	1	17707)	(17707	3	5503)
(34258	1	8863)	(8863	3	34258)
(26865	1	11530)	(11530	3	26865)
(23934	1	9273)	(9273	3	23934)
(25687	1	3104)	(3104	3	25687)
(5018	1	22085)	(22085	3	5018)
(28681	1	25484)	(25484	3	28681)
(24275	1	22358)	(22358	3	24275)
(31182	1	5762)	(5762	3	31182)
(1473	1	3363)	(3363	3	1473)
(22021	1	2057)	(2057	3	22021)
(14280	1	1584)	(1584	3	14280)
(4264	1	11674)	(11674	3	4264)
(12580	1	36190)	(36190	3	12580)
(18362	1	39266)	(39266	3	18362)
(12193	1	35055)	(35055	3	12193)
(37275	1	2752)	(2752	3	37275)
(24392	1	10412)	(10412	3	24392)
(216	1	8258)	(8258	3	216)
(13202	1	25841)	(25841	3	13202)
(14182	1	15064)	(15064	3	14182)
(10669	1	15974)	(15974	3	10669)
(31045	1	24331)	(24331	3	31045)
(26821	1	18309)	(18309	3	26821)
(19856	1	27677)	(27677	3	19856)
(11344	1	19486)	(19486	3	11344)
(26206	1	16594)	(16594	3	26206)
(27399	1	17555)	(17555	3	27399)
(39080	1	36705)	(36705	3	39080)
(38982	1	15964)	(15964	3	38982)
(11012	1	29377)	(29377	3	11012)
(23311	1	12397)	(12397	3	23311)
(37110	1	2447)	(2447	3	37110)
(22260	1	3282)	(3282	3	22260)
(28163	1	34997)	(34997	3	28163)
(33408	1	31276)	(31276	3	33408)
(4267	1	1208)	(1208	3	4267)
(17584	1	24290)	(24290	3	17584)
(27924	1	6833)	(6833	3	27924)
(36601	1	22431)	(22431	3	36601)
(39038	1	9116)	(9116	3	39038)
(18398	1	24331)	(24331	3	18398)
(20365	1	15728)	(15728	3	20365)
(18300	1	6235)	(6235	3	18300)
(34450	1	21904)	(21904	3	34450)
(12384	1	35648)	(35648	3	12384)
(22779	1	16310)	(16310	3	22779)
(31268	1	5205)	(5205	3	31268)
(28706	1	35838)	(35838	3	28706)
(6449	1	25473)	(25473	3	6449)
(34810	1	32698)	(32698	3	34810)
(7374	1	15784)	(15784	3	7374)
(34099	1	8280)	(8280	3	34099)
(34640	1	40579)	(40579	3	34640)
(23954	1	15682)	(15682	3	23954)
(33478	1	6833)	(6833	3	33478)
(10984	1	30023)	(30023	3	10984)
(14501	1	7575)	(7575	3	14501)
(15868	1	23674)	(23674	3	15868)
(17230	1	29577)	(29577	3	17230)
(4067	1	22001)	(22001	3	4067)
(25779	1	28448)	(28448	3	25779)
(31795	1	26651)	(26651	3	31795)
(31796	1	22276)	(22276	3	31796)
(4197	1	3726)	(3726	3	4197)
(18100	1	17287)	(17287	3	18100)
(33105	1	17707)	(17707	3	33105)
(15953	1	14194)	(14194	3	15953)
(16773	1	13099)	(13099	3	16773)
(21462	1	39166)	(39166	3	21462)
(36592	1	19297)	(19297	3	36592)
(18014	1	21566)	(21566	3	18014)
(18561	1	25723)	(25723	3	18561)
(1965	1	17726)	(17726	3	1965)
(19079	1	16390)	(16390	3	19079)
(40339	1	19486)	(19486	3	40339)
(40156	1	12061)	(12061	3	40156)
(19178	1	17707)	(17707	3	19178)
(20206	1	31793)	(31793	3	20206)
(34648	1	10326)	(10326	3	34648)
(1542	1	13856)	(13856	3	1542)
(21619	1	10996)	(10996	3	21619)
(21873	1	27689)	(27689	3	21873)
(16980	1	32928)	(32928	3	16980)
(37352	1	13363)	(13363	3	37352)
(29790	1	5074)	(5074	3	29790)
(12464	1	35791)	(35791	3	12464)
(30268	1	18795)	(18795	3	30268)
(4143	1	39497)	(39497	3	4143)
(1137	1	17936)	(17936	3	1137)
(13441	1	2197)	(2197	3	13441)
(23010	1	9879)	(9879	3	23010)
(12662	1	34553)	(34553	3	12662)
(15078	1	32763)	(32763	3	15078)
(28417	1	8863)	(8863	3	28417)
(5362	1	39642)	(39642	3	5362)
(9754	1	30860)	(30860	3	9754)
(1555	1	21479)	(21479	3	1555)
(15103	1	34253)	(34253	3	15103)
(27738	1	38120)	(38120	3	27738)
(23025	1	326)	(326	3	23025)
(36864	1	38352)	(38352	3	36864)
(10081	1	36614)	(36614	3	10081)
(488	1	24786)	(24786	3	488)
(33353	1	37277)	(37277	3	33353)
(6768	1	476)	(476	3	6768)
(5306	1	5971)	(5971	3	5306)
(30119	1	7486)	(7486	3	30119)
(9134	1	14213)	(14213	3	9134)
(24934	1	17707)	(17707	3	24934)
(12362	1	16275)	(16275	3	12362)
(25362	1	24331)	(24331	3	25362)
(8287	1	39857)	(39857	3	8287)
(6943	1	13950)	(13950	3	6943)
(20758	1	20189)	(20189	3	20758)
(6445	1	24980)	(24980	3	6445)
(30885	1	13363)	(13363	3	30885)
(10633	1	14207)	(14207	3	10633)
(2588	1	38318)	(38318	3	2588)
(34292	1	22473)	(22473	3	34292)
(16515	1	10842)	(10842	3	16515)
(22784	1	19934)	(19934	3	22784)
(23613	1	13097)	(13097	3	23613)
(17518	1	37117)	(37117	3	17518)
(9977	1	324)	(324	3	9977)
(40152	1	39497)	(39497	3	40152)
(8495	1	29500)	(29500	3	8495)
(27610	1	26643)	(26643	3	27610)
(3341	1	2414)	(2414	3	3341)
(11093	1	25518)	(25518	3	11093)
(13179	1	15952)	(15952	3	13179)
(38573	1	40713)	(40713	3	38573)
(36756	1	11905)	(11905	3	36756)
(32222	1	26523)	(26523	3	32222)
(24928	1	864)	(864	3	24928)
(33607	1	27646)	(27646	3	33607)
(35446	1	35055)	(35055	3	35446)
(30344	1	36931)	(36931	3	30344)
(30855	1	26729)	(26729	3	30855)
(37255	1	15287)	(15287	3	37255)
(11986	1	31302)	(31302	3	11986)
(15963	1	21883)	(21883	3	15963)
(39716	1	22606)	(22606	3	39716)
(11331	1	30112)	(30112	3	11331)
(6635	1	19846)	(19846	3	6635)
(15470	1	9469)	(9469	3	15470)
(30348	1	25991)	(25991	3	30348)
(1573	1	30654)	(30654	3	1573)
(25383	1	17643)	(17643	3	25383)
(20899	1	24111)	(24111	3	20899)
(33585	1	8266)	(8266	3	33585)
(22166	1	22508)	(22508	3	22166)
(28234	1	8340)	(8340	3	28234)
(9564	1	20653)	(20653	3	9564)
(19928	1	8004)	(8004	3	19928)
(21389	1	33966)	(33966	3	21389)
(15685	1	23272)	(23272	3	15685)
(35803	1	14447)	(14447	3	35803)
(2000	1	7798)	(7798	3	2000)
(4809	1	26021)	(26021	3	4809)
(4812	1	16072)	(16072	3	4812)
(27647	1	4315)	(4315	3	27647)
(35893	1	21129)	(21129	3	35893)
(13993	1	16431)	(16431	3	13993)
(19770	1	19812)	(19812	3	19770)
(23143	1	8124)	(8124	3	23143)
(34155	1	38752)	(38752	3	34155)
(23962	1	3253)	(3253	3	23962)
(40205	1	20776)	(20776	3	40205)
(5845	1	34922)	(34922	3	5845)
(6182	1	30661)	(30661	3	6182)
(32929	1	34732)	(34732	3	32929)
